direction,direction_zh,query,title,year,authors,venue,doi,url,abstract,citation_count,source_database,open_access_pdf,raw_id
D,CO2养护与碳化混凝土,"""early age carbonation"" cement paste",IMPACT OF DEMOLDING AGE AND DRYING PERIOD ON DEGREE OF HYDRATION OF EARLY AGE CEMENT PASTE,2026,Qihang Tan; Luge Cheng; R. Kurihara; Ippei Maruyama,Cement Science and Concrete Technology,10.14250/cement.79.113,https://www.semanticscholar.org/paper/a6d6d936e4560dd6c794eca226fa772a6b4f7f47,unclear,0,Semantic Scholar,unclear,a6d6d936e4560dd6c794eca226fa772a6b4f7f47
D,CO2养护与碳化混凝土,"""early age carbonation"" cement paste",Influence of Recycled Cement Paste Powder on Early-Age Plastic Shrinkage and Cracking of Cement-Based Materials,2023,Yuanhuang Wang; Zheng Lu; Dianchao Wang; Qihang Tan; Weiwei Wu; Liming Zhu,Sustainability,10.3390/su151310661,https://www.semanticscholar.org/paper/ffa06fb719eb8010c5f6aeb0f0389c3370f3721a,"Cement-based materials, especially those with low water-cement ratios, often experience premature cracking due to plastic shrinkage in the early curing stages. In this study, the development mechanism of early-age plastic shrinkage of cement paste, and the crack shrinkage control effect of recycled cement paste powder on cement paste, was quantitatively investigated using non-contacting two-dimensional digital image technology. The influence of different replacement rates (5%, 10%, 20% and 30%) of recycled cement paste powder on the major principal strain and crack patterns of cement paste was investigated. Furthermore, the mechanism of recycled cement paste powder on the early-age plastic shrinkage of cement-based materials was explored. The results show that the addition of recycled cement paste powder could suppress the early-age plastic shrinkage of cement paste. An appropriate replacement ratio (10%) of recycled cement paste powder shows a 33.3% time delay in crack appearance and a 28.0% reduction in the major principal strain. However, the higher replacement ratio of 30% shows an adverse effect on the major principal strain, with an increase of 35.1%. The core mechanism of the appropriate recycled cement paste powder on plastic shrinkage reduction lies in its porous nature, which allows for water absorption and release and regulates the moisture state inside the pores. This quantitative research of the major principal strain development of the early-age plastic shrinkage of cement paste can facilitate a better understanding of plastic shrinkage reduction in recycled cement paste powder on cement paste.",6,Semantic Scholar,https://www.mdpi.com/2071-1050/15/13/10661/pdf?version=1688634256,ffa06fb719eb8010c5f6aeb0f0389c3370f3721a
D,CO2养护与碳化混凝土,"""early age carbonation"" cement paste",Effect of different expansive agents on the early age structural build-up process of cement paste,2023,Zijian Jia; Zedi Zhang; Lutao Jia; Ruilin Cao; Cheng Yu; Jinyao Yu; Yueyi Gao; Yamei Zhang,Cement & Concrete Composites,10.1016/j.cemconcomp.2023.105282,https://www.semanticscholar.org/paper/5d391fefc88ff7f144de4a397e8bfab13770e6cb,unclear,32,Semantic Scholar,unclear,5d391fefc88ff7f144de4a397e8bfab13770e6cb
D,CO2养护与碳化混凝土,"""early age carbonation"" cement paste",Experimental research on aggregate restrained shrinkage and cracking of early-age cement paste,2023,M. Hong; Dong Lei; Feipeng Zhu; Pengxiang Bai; Jintao He,Cement and Concrete Research,10.1016/j.cemconres.2023.107246,https://www.semanticscholar.org/paper/6343464172c49ebd46fec1dee95347499f90b1cf,unclear,22,Semantic Scholar,unclear,6343464172c49ebd46fec1dee95347499f90b1cf
D,CO2养护与碳化混凝土,"""early age carbonation"" cement paste",New insights into the role of early accelerated carbonation on the calcium leaching behavior of cement paste,2023,Tiefeng Chen; Linshan Li; Xiaojian Gao; Mukang Guo; L. Qin,Cement & Concrete Composites,10.1016/j.cemconcomp.2023.105103,https://www.semanticscholar.org/paper/9b38ea4849ec8d36317ca1acc7a15e860ae1fa81,unclear,56,Semantic Scholar,unclear,9b38ea4849ec8d36317ca1acc7a15e860ae1fa81
D,CO2养护与碳化混凝土,"""carbonation curing"" concrete strength",Effect of Carbonation on Concrete Strength: A Consideration of Natural Carbonation and Accelerated Carbonation Curing,2025,Sang-Min Jeon; Hyeong-Ki Kim,Journal of the Korea Concrete Institute,10.4334/jkci.2025.37.4.453,https://www.semanticscholar.org/paper/b26f102b3328c3667ddbc5b4d5fb9fbb3f896a4f,unclear,0,Semantic Scholar,unclear,b26f102b3328c3667ddbc5b4d5fb9fbb3f896a4f
D,CO2养护与碳化混凝土,"""carbonation curing"" concrete strength",Carbonation curing and long-term shrinkage performance of manufactured sand concrete with different strength grades from tunnel muck,2025,Chuanbei Liu; Pengfei Liu; Kaijing Tang; Sumin Guan; Xu Luo; Lihua Zhang; Laibao Liu,Construction and Building Materials,10.1016/j.conbuildmat.2025.140406,https://www.semanticscholar.org/paper/fdeca26c4ec7eb60ea5bbb4d5f894670e6466066,unclear,12,Semantic Scholar,unclear,fdeca26c4ec7eb60ea5bbb4d5f894670e6466066
D,CO2养护与碳化混凝土,"""carbonation curing"" concrete strength",Investigation on the influence of early carbonation curing on the mechanical strength and microstructure of pervious concrete with recycled aggregates and PC-CSA binders,2025,Shunxiang Wang; Sicheng Ren; Wenshuai Tao; Xin Wan; Kaile Qiu; Chaofeng Liang; Yan Yin; Chuanchuan Guo,Construction and Building Materials,10.1016/j.conbuildmat.2025.143638,https://www.semanticscholar.org/paper/80b886114fc349b3154d55d5dc3977cbf218236c,unclear,4,Semantic Scholar,unclear,80b886114fc349b3154d55d5dc3977cbf218236c
D,CO2养护与碳化混凝土,"""carbonation curing"" concrete strength",Efficacy of Accelerated Carbonation Curing and Its Influence on the Strength Development of Concrete,2024,Akarsh Padmalal; K. Kulkarni; P. Rawat; H. K. Sugandhini,Buildings,10.3390/buildings14082573,https://www.semanticscholar.org/paper/8f39dc4a0643be9c60de0ddd73002b0fb2600591,"The building sector is figuring out how to lower its embodied CO2 in a sustainable way. The technology, known as Carbon Capture, Utilization, and Storage (CCUS), offers a possible remedy for this issue. Accelerated carbonation is one method of sequestering CO2 in concrete. In this study, an M25 grade of concrete is made using Ordinary Portland Cement with 0–30% replacements of Class F fly ash. The specimens were exposed to accelerated carbonation curing for 6 h, 24 h, and 72 h, and then the specimens were tested for their compressive strength, carbonation depth, and pH. The CO2 uptake was measured by Thermogravimetric analysis (TGA), and the occurrence of carbonation was confirmed using X-ray diffraction (XRD) and Scanning Electron Microscopy (SEM). The results of the study indicate a significant improvement in the compressive strength with a percentage increase of 70.46%, 111.28%, 30.36%, and 36.69%, respectively, for 0%, 10%, 20%, and 30% fly ash contents in concrete samples subjected to 72 h of accelerated carbonation curing without affecting its alkalinity. The study reiterated that accelerated carbon curing is an advisable method for countries like India that are undergoing rapid economic developments.",14,Semantic Scholar,https://www.mdpi.com/2075-5309/14/8/2573/pdf?version=1724226300,8f39dc4a0643be9c60de0ddd73002b0fb2600591
D,CO2养护与碳化混凝土,"""carbonation curing"" concrete strength","Effect of Carbonation Curing Regime on 3D Printed Concrete: Compressive strength, CO2 uptake, and Characterization",2024,Xiaoyu Han; Jiachuan Yan; Yanlin Huo; Tiefeng Chen,Journal of Building Engineering,10.1016/j.jobe.2024.111341,https://www.semanticscholar.org/paper/6a93c43f574bcad9ca2f5a4e5078b8acda8b7deb,unclear,14,Semantic Scholar,unclear,6a93c43f574bcad9ca2f5a4e5078b8acda8b7deb
D,CO2养护与碳化混凝土,"""carbonation curing"" concrete strength",Strength and permeation characteristics of pervious concrete subjected to accelerated carbonation curing,2023,G. Sidhu; Himanshu Guleria; D. Sharma; S. Goyal,Journal of Sustainable Cement-Based Materials,10.1080/21650373.2023.2213241,https://www.semanticscholar.org/paper/30b55e6bd4c8de6642654917164723b17b9c00c8,"This study aims to investigate the influence of accelerated carbonation curing (ACC) on strength and permeation characteristics of pervious concrete. ACC envisaged well for CO2 sequestration in concrete. Pervious concrete is considered to be better recipient for CO2 curing due to presence of high interconnected pores. Carbonation of pervious concrete is deeper and homogeneous in comparison to normal concrete. Experimental results show that accelerated carbonation curing at 12-hour effectively improves strength of pervious concrete. Also, application-based interlocking pervious paver blocks subjected to 12-hour ACC provide the highest strength of 23.36 MPa. Permeation characteristics were found to be in optimum range despite of decrease in permeability due to the formation of CaCO3 in specimens subjected to ACC. Microstructural analysis also suggested intermingled matrix of CaCO3 and CSH gel. TGA revealed higher CO2 uptake for longer duration of ACC specimens, suggesting sequestration of CO2 in pervious concrete compare to conventional concrete.",10,Semantic Scholar,unclear,30b55e6bd4c8de6642654917164723b17b9c00c8
D,CO2养护与碳化混凝土,"""carbonation curing"" concrete strength",Strength recovery of thermally damaged high-performance concrete subjected to post-fire carbonation curing,2023,Tiejun Liu; Haodong Wang; D. Zou; Xu Long; Md. Jihad Miah; Ye Li,Cement & Concrete Composites,10.1016/j.cemconcomp.2023.105273,https://www.semanticscholar.org/paper/c50d69e6035ca7aeb3b3c8907a7003310792c9c1,unclear,18,Semantic Scholar,unclear,c50d69e6035ca7aeb3b3c8907a7003310792c9c1
D,CO2养护与碳化混凝土,"""carbonation curing"" concrete strength",Use of Carbonation Curing to Improve Mechanical Strength and Durability of Pervious Concrete,2020,Tiefeng Chen; Xiaojian Gao,unclear,10.1021/acssuschemeng.9b07348,https://www.semanticscholar.org/paper/bd460396580af1f477bcee8325d81711e3dd8451,"Carbonation curing is a promising method for CO2 sequestration and strength improvement of cement-based materials. For normal cement concretes, the carbonation dominantly occurs in the outer layer ...",120,Semantic Scholar,unclear,bd460396580af1f477bcee8325d81711e3dd8451
D,CO2养护与碳化混凝土,"""carbonation curing"" concrete strength",Effects of Accelerated Carbonation Curing on CO2 Sequestration and on the Compressive Strength of Concrete Masonry Units,2020,B. Gilroy; L. Black; D. Thompson; R. Hogan; N. Holmes,unclear,unclear,https://www.semanticscholar.org/paper/5d61e403d506aed3e85655ecaf43266da00c2de0,unclear,2,Semantic Scholar,unclear,5d61e403d506aed3e85655ecaf43266da00c2de0
D,CO2养护与碳化混凝土,"""carbonation curing"" concrete strength",Effects of carbonation pressure and duration on strength evolution of concrete subjected to accelerated carbonation curing,2017,Shamsad Ahmad; R. Assaggaf; M. Maslehuddin; O. Al-Amoudi; S. Adekunle; Syed Imran Ali,unclear,10.1016/j.conbuildmat.2017.01.069,https://www.semanticscholar.org/paper/c04a6e8ded4bd665a6826a1d4502aa3e458f7260,unclear,158,Semantic Scholar,unclear,c04a6e8ded4bd665a6826a1d4502aa3e458f7260
D,CO2养护与碳化混凝土,"""carbonation curing"" concrete strength",Investigating the effect of accelerated carbonation curing duration on Portland and pozzolana cement‐based concrete,2025,Himanshu Guleria; S. Goyal,Structural Concrete,10.1002/suco.70326,https://www.semanticscholar.org/paper/683b20323bd004afb4f1f89d72ce339c559e7303,"Accelerated carbonation curing (ACC) has emerged as a viable method to improve the sustainability and durability of construction materials, especially in precast concrete applications. The curing period is a crucial component affecting the efficacy of ACC and determines material performance. This study systematically examines the effects of carbonation curing periods, from 3 to 24 h, to determine the best period by evaluating CO2 absorption, carbonation depth, microstructural attributes (using x‐ray diffraction, scanning electron microscopy, and mercury intrusion porosimetry [MIP]), compressive strength, and permeation qualities (water absorption and sorptivity). Microstructural examination demonstrated a notable alteration in the morphology of the C–S–H gel, transitioning from an initially fibrous structure in water‐cured specimens to a flat denser structure in carbonated specimens, flat form containing embedded calcite crystals. The MIP results demonstrated a refinement of the pore structure, marked by the transformation of large void sizes into capillary sizes in carbonated specimens, thereby improving compressive strength and overall durability. The experimental results indicate that the most favorable curing durations are 12 h for ordinary Portland cement (OPC) and 15 h for Portland pozzolana cement (PPC); these findings contribute to a better understanding of the relationship between curing duration and concrete performance, offering valuable insights into optimizing strength, durability, and microstructural refinement for both OPC and PPC concrete systems.",3,Semantic Scholar,unclear,683b20323bd004afb4f1f89d72ce339c559e7303
